0.11595879470314419, 0.9739402128245394, 0.9917466115317219, 0.6928526466356371, 0.9094899977018872, 0.7263245316021051, 0.9278698521931871, 0.6083642610994898, 0.2359529440400432, 0.3859180566342046
0.8447837936723098, 0.7014675339514689, 0.9920716237731906, 0.045868155169542124, 0.1526291764872233, 0.6920398770388613, 0.5436294330404812, 0.43669576532385224, 0.8940644115825832, 0.310838187659507
0.7185032686945209, 0.05449236763491472, 0.7252140952305837, 0.8241065517190506, 0.6439506157614013, 0.7648826422673696, 0.942215785995854, 0.08054969604657158, 0.38589320917889325, 0.1976434718965195
0.6044780129687094, 0.524741863902971, 0.1603278010895295, 0.5066920384592496, 0.4654872331682981, 0.26315208502297915, 0.21874077904371603, 0.7098769537376787, 0.3362937260038442, 0.4359581422030537
0.14494951859549632, 0.7912275034633546, 0.49453956774278185, 0.6584951263331789, 0.5331492308181257, 0.16408990964754266, 0.6939116727035995, 0.19232111484931824, 0.1803765671310379, 0.262531636228980
0.8080274444131114, 0.3542116306843949, 0.3340985284761713, 0.17555556323726862, 0.012492237771381087, 0.11155526165636598, 0.023563057766722628, 0.867985215053718, 0.9314444066743753, 0.74465320461586
0.593275411299596, 0.5082605396907307, 0.47967566434588027, 0.798657720522551, 0.6575972869711475, 0.5647500353242626, 0.5749560944850397, 0.5060071871488754, 0.16197884437876897, 0.531198469876203
0.24073753610026738, 0.21239230850898716, 0.7177455438776427, 0.705359985442863, 0.4900061640557859, 0.9337670523592155, 0.5680290300312154, 0.4667275127488457, 0.30550465654409, 0.0470827479622540
0.0416411136546917, 0.24281161475040858, 0.11732543652058136, 0.19848895429713898, 0.9789728594932395, 0.8691237182244057, 0.20589289445768988, 0.8482075548755699, 0.3935420699189415, 0.2808447114722184
0.7451210786464767, 0.32142522029223564, 0.05148106121108531, 0.663423445554315, 0.5972589597617883, 0.1651452701723486, 0.8223891396724459, 0.623200525972288, 0.2675821997867057, 0.7823514840783
